N,P,K,temperature,humidity,ph,rainfall,label
49.96677836099872,26.53278498851822,34.963678240976925,23.066650530268163,67.16046542014459,7.995256594804313,46.90475396798075,chickpea
37.32895263033268,27.184174939653808,36.47104453223638,23.206961607667793,59.54700796244803,6.701638218670031,55.37918575913662,chickpea
99.70500417163436,40.22707289534838,39.37321283988253,20.563032756818373,82.37635832536144,5.676289370165657,247.38154531740952,rice
94.43895587760107,41.83164146653268,48.34627150924486,21.368186309189614,99.00474707641605,6.169008659436933,177.76993932579296,rice
35.2646599643654,43.25703616697168,30.277732484333953,26.276688771588088,55.7604825422011,6.219031528945444,115.0451311654505,kidneybeans
38.43593352826328,44.86126951454019,44.886881470491495,27.093888218243862,53.16204132189387,7.2582807928561035,93.68103844263278,kidneybeans
37.449841054286296,39.749223185181854,33.13150474800624,22.767541319513086,66.74513551671322,6.5205035031183,114.62941521013065,kidneybeans
47.629835632897276,33.891908545065704,34.57962123311633,23.61690903787345,55.48143178684382,7.6141418077334055,43.66684220695444,chickpea
27.86752789251292,27.12449915508152,28.996927789836086,26.42795070506309,68.02836453613156,7.044119792350559,69.00015876252105,kidneybeans
90.13216548978552,39.16373773475785,29.659377441707104,19.201319751743494,61.612030275142494,7.091908960460648,99.64611523552998,maize
24.327200633543107,35.179536637080616,30.012390646678618,34.117851123817715,63.66536392899606,7.4688918395345585,73.2879146151815,mungbean
46.47679630317042,29.3261951228034,21.51399454619575,18.878260899169312,66.07075318925206,7.803548057092457,44.24309197483171,chickpea
88.76855949432178,59.51730511638263,36.737915835422136,21.82117915688699,95.79397014284959,6.488061663251314,224.72935746797083,rice
34.75784072117388,31.45545019474218,24.76674421255994,32.93955084715591,72.16206914331057,7.00106832262994,60.68209929639906,mungbean
28.59558646781369,36.0528062470586,39.94475799807205,15.300260053293929,67.94731731581864,7.245261067197316,98.13678334153748,chickpea
36.90225093451562,36.076097809669506,22.742969763054862,20.80699084554285,60.110175207797276,6.2881575720264,73.67989398702878,chickpea
25.32039195629315,24.762102901229284,48.478193187368504,28.79601496711762,77.21125881245065,7.4872991637410795,56.66523120068143,kidneybeans
20.00908152873022,47.45004613242582,45.31638233692787,27.42292231486947,55.03443786938086,6.1805453643149795,45.40837995779065,kidneybeans
24.71819624539146,26.195757184181986,25.800910639248738,23.714140341908543,63.45405988417796,7.593362794382744,47.53275291547493,chickpea
24.768417713622934,21.093831524768554,21.582318564866522,28.341641082084415,53.539174508841846,6.067727046618438,75.03199097143298,kidneybeans
20.913910589268802,24.088967449285462,26.808231122285193,20.105807574595598,62.30258281082399,7.821211434428843,65.68978066853204,chickpea
116.52962210225886,50.22684797721875,40.03032589374399,27.98295178966775,92.9992786155553,6.552950315886555,269.36890041541517,rice
88.60062381549952,30.543348424511198,21.30409182520984,22.175382391310997,78.1844041172312,6.808052696929071,99.78125080342903,maize
30.6477398263103,21.03978703955415,20.634875307459772,19.233351441531976,51.691307561944754,7.213693911080278,91.66811039477602,chickpea
47.51804199733042,28.131810747189444,22.86562917405282,22.14718833502036,55.8670684288202,7.050940614711786,78.8482949853619,chickpea
26.78237213031688,36.34610624426473,38.60796840338651,15.953609212730036,59.00117278852451,6.6749085579284575,90.94819188202075,chickpea
44.20080559084218,39.69716805524952,35.084965193641615,18.931952010279222,61.81275667989276,7.322028508494641,35.49190714219868,chickpea
46.381791704215864,39.31219662761768,26.83140774063136,28.385068794254728,60.177295319359274,7.520376032495561,132.54398957486288,mungbean
48.02098973391918,35.3270256111478,33.158998224091846,33.23896381624664,76.18799488925407,7.9534165957614364,121.39579478647715,mungbean
119.49104517259778,43.008337822070565,41.8826143070427,23.808908566310215,99.39828795629207,6.763178384703563,275.74930570667067,rice
86.97465716019965,53.81875476204932,37.734706926010745,29.367299887367345,82.75041888291986,6.011599526575388,167.02102818608836,rice
117.13274250350901,48.563682966346285,49.33309638087339,29.636199770892528,97.0601891093472,5.941673338104379,207.7646592902888,rice
36.54066121159836,21.194343183372617,28.219642984099153,29.556494672664893,78.60897823489069,6.528490581378809,43.448008715865925,kidneybeans
55.6263382184737,37.90835670239518,44.304832698791074,24.29673363355148,72.49579793864807,7.369562200334784,85.7698370977765,kidneybeans
88.59761514363026,40.62366270122569,35.2452808859965,25.95077930700255,81.02851626968501,6.244549370801854,239.5264273375334,rice
38.907416583684736,24.96767217486415,34.10921660566973,19.276013337033373,58.85091029629491,7.298644649153763,95.53964350282486,chickpea
62.73353110230256,46.81743158851845,20.7685269792465,26.115857929218812,69.22954929249468,6.955802215212421,115.93539222057827,maize
48.40268734076722,28.00424551699344,35.66595965912096,17.65928450632119,69.80664607587296,6.051539197528703,72.24701645507847,chickpea
91.12673971920984,46.079170151050405,31.050019348157782,22.68152903079676,62.857519226788234,7.163019225604703,77.14093804467143,maize
61.8435279487241,45.61051030487724,25.49612071096272,25.403528866623105,68.47476507297526,7.001324848937205,59.55353138346682,maize
74.83477114089733,35.68548185855033,22.676567259993863,23.66601927202563,61.086640696458076,7.1229678511892995,81.75867952611166,maize
27.094247367160836,24.23013498563536,34.720708008521314,28.200161130873916,72.65111731029592,6.743766597946184,145.97457214619692,mungbean
45.75826317790454,31.42855535070425,21.63696224848097,25.994611396587167,77.07209828332024,6.574823048920877,57.30662221046616,kidneybeans
33.91808790364673,24.916371740451492,38.296842997033096,28.35406813496347,83.80660036333431,7.299582935142067,113.15443786761602,mungbean
35.05608593073511,29.09913759455474,35.069512108929615,26.324706563419266,73.67288784482811,7.319371400196276,58.94731228103872,mungbean
88.52418816100334,40.62268165769023,43.0333365075177,23.685263437237612,97.28716499679274,6.209814860037335,295.22901418720824,rice
29.31434227504377,34.760051882962486,29.307058512341143,21.817635977611943,65.12398525755314,6.484214690171775,60.64861145387318,kidneybeans
37.997746970754385,40.787267330743035,41.99481134410399,29.95421512925456,58.62533598151277,6.807330152802713,82.6658838287684,kidneybeans
64.66543053902824,45.46283747837343,30.35921055425158,21.132860338514593,67.4347858981266,6.002030438573202,79.98005275652359,maize
112.3949778341854,45.092813095275275,43.63005444447859,27.602278598896866,91.91277481215688,6.207364282825237,211.7761371220903,rice
27.807097939556883,23.189845250827165,23.20925228542453,15.704919456431446,53.71293409802486,7.328438769977937,91.71834282904555,chickpea
41.41391072246627,39.05970040124963,25.894609008686334,22.117458620524197,51.24491976529719,6.483101302793594,84.779572906694,kidneybeans
99.74331585848836,31.155611219927334,33.90070457717106,26.85311032737072,64.78360208431852,6.213374053030794,62.13849394224289,maize
26.860303388108264,32.687273777433745,24.44151741386641,18.216699896595486,66.96084179202968,7.457722884539894,36.67794941192474,chickpea
23.20747027248453,34.30516633199373,38.9027938058499,28.286529061182893,73.50408680147802,6.4156038745701,115.27041356473634,kidneybeans
71.49655386950741,43.45933244788865,25.50762348510837,20.756821489003915,75.77970319841586,6.669629274602373,129.83803405183525,maize
21.88786806789516,48.84249858926148,40.374877049586885,26.313759776433766,58.116777694639744,6.373187683108766,115.36465755908763,kidneybeans
58.77287249136715,31.3351764118156,21.861102908863444,23.393052673095674,65.17794962958675,6.24288450994832,92.64817744451936,kidneybeans
33.218093421775244,37.13900259738776,33.684181503769736,33.824411913475814,65.08777770829717,7.810041676762157,55.976227417838444,mungbean
58.90272942598947,30.80179705792178,34.33602064739407,23.552839742369226,70.475351903486,6.99334823749439,97.22578484233085,kidneybeans
28.84104109656584,31.424258355030343,34.90795478283079,28.789559098125075,67.56919019043562,7.189019015259234,131.79634943491536,mungbean
98.42443887971919,45.97428383309149,25.856440734019294,26.819732964229658,72.03763179272644,6.873633987310869,124.8073179429532,maize
21.562172186638094,20.256432990212115,35.91088783853296,29.771463759890494,63.2720284638394,6.853348901891752,143.25039530973825,mungbean
29.216492510638126,30.929170834562488,28.343868371291528,16.602256009765064,53.418728048416966,6.8362895763255995,83.00980847928506,chickpea
40.24358906502232,33.55063227767369,27.46245236844767,24.416919866580308,53.34714064473562,7.000718892431121,78.36187835855759,chickpea
35.26671666773168,27.38561540431082,38.65849725139344,23.275063198732212,63.94418763819274,7.4286532714699955,62.32013006691834,chickpea
44.438751680777514,38.72326083101993,30.270357334835403,34.50279223611407,73.39222426140074,7.091285741899862,134.82031285528956,mungbean
31.83716945956771,30.59881173860466,23.22734716776766,20.719958782835928,66.10864658599972,7.520321859580318,40.772993328564155,chickpea
35.02629817668797,39.628428498440506,21.947534582160085,28.030657611751018,75.95561037601529,7.025010302709768,142.83725519807916,mungbean
40.02317269723325,39.37175130053161,35.31711226185511,21.199529417309698,59.361921339560624,7.203594045830449,108.91344368764139,kidneybeans
40.818487715304705,24.591963215079375,22.3510260030044,16.652844901429575,50.03984270438141,7.437479235707061,81.26807343408655,chickpea
103.32166243878768,48.42849101184996,47.8534342215395,28.17443561738441,86.83634703395752,5.889135150146939,206.95386122509004,rice
82.14409550293539,43.88301147019662,30.25309506290106,20.747796090270583,64.25288752742192,6.0497840318436396,80.39464012407238,maize
52.62981522504484,37.919371349921356,31.809065608323262,24.734356593750213,75.6364217960654,6.510006579089838,109.5719747849737,kidneybeans
49.597084723379794,21.118527002564512,22.84362752774703,25.528258939086026,75.64602987455939,6.581763916120579,133.64397373761233,mungbean
52.612893964301186,38.37586638148323,25.203155819241022,24.577388684826566,79.62594180994493,6.384795093666372,115.41746014740745,maize
82.7146276162481,33.04208566444546,28.806468367366982,23.537682225628217,61.66928169978767,7.323624552611008,130.3603535441535,maize
94.50485175919042,36.917549214757145,23.089194944466477,18.229029839151757,72.91644772572968,6.955353476182115,84.06041665812916,maize
40.80854172421385,35.42245631703773,33.09301373731909,16.515950748000993,67.51766167034114,7.078189105472017,49.77306984590026,chickpea
31.28777987991266,38.465720420278714,30.896493513468634,27.69742465873767,77.55996802701497,7.488352709862285,148.91253191087333,mungbean
95.75450342035217,40.6605773449228,23.159096456706962,24.263092063519224,75.86522700876509,6.47514251560129,135.7179256998753,maize
44.05477699626545,29.327491890090972,27.233321663900856,26.084003727166227,81.89832555465512,7.6747400435418545,66.81180975977252,mungbean
75.26033867883191,49.34253230518341,28.35521958550199,26.85699287132848,73.35839997607255,6.952006909880912,66.5954895295785,maize
65.06326303800002,41.96714968595518,25.944756154172346,20.69927200356286,74.86386397463207,6.07221425396753,140.28949951919873,maize
114.62028503575921,56.341441418985596,35.1580565408988,21.70887587390066,93.37286439848862,6.894063983691378,233.51443395208946,rice
35.51891017591545,44.886974942851054,24.010869631983084,29.353944896677987,72.54269952593907,7.412001589180353,94.12937868420052,kidneybeans
26.458313362569605,34.15219512555317,36.6041532862955,25.702869387313903,56.303215787370554,7.11340708837843,42.015927585685574,kidneybeans
30.62813981651647,22.106909689626665,24.447226094963405,20.19224570780205,62.15505366191305,6.490704628332422,34.0412511457582,chickpea
84.6266215768554,32.688702588162435,25.987911767433623,21.22843972875312,76.0887441535901,6.418139808621829,71.07049638672032,maize
44.387276331031096,47.4529536347009,24.69086424934625,27.51798163586933,67.04805848806305,6.411998804681858,77.95479313177393,kidneybeans
50.48848233256708,37.751509066772016,25.760701074090335,26.66685651892513,68.70138697879722,6.9037037556859,79.18286943905926,kidneybeans
30.360258567346634,26.712209085396854,39.57050936778281,23.565372237479266,64.02339723180519,7.45411352323078,69.34509560817997,chickpea
93.85383977463844,46.93906403792455,44.75002496219497,24.522179408898072,84.49209645879964,6.17865927419904,171.12855305696996,rice
77.22411664001315,49.25536700506412,21.512100812335014,21.291126734352343,64.50762536013532,6.293749626201405,64.0802948892676,maize
36.39429083076129,21.827064854471118,35.13293098704798,30.824350768882958,64.66475242182919,6.7823482996535684,68.42486515726742,mungbean
87.81068069750884,39.170460177637814,25.78489543945309,26.10074864714833,62.322779204010516,7.433878243432979,81.39667173773529,maize
85.12702507674035,35.96104417278886,22.10729844501713,25.03641477010442,72.88298442951832,6.072279018589945,86.00504659009783,maize
27.163797573127262,31.766533803006205,48.433390939076894,21.41199063537185,72.90547531004637,6.163023809062038,118.50060619130215,kidneybeans
48.02912342502471,38.32841089064132,32.708287137238194,21.298206544347078,58.06421266367646,7.504795764607576,67.19058128456524,chickpea
109.70826084799924,48.50986668896151,36.91869985093926,23.710387629846025,99.75299127472115,5.560163787118723,280.0547244183673,rice
48.14947185953948,36.37480458968102,39.67134413027326,17.59670838950414,69.39447265595953,6.862467739583115,54.326315671962824,chickpea
59.12882674106233,25.426757041366947,43.97473913314346,23.341927141731098,71.92611037328481,6.630016506443495,86.2687810493232,kidneybeans
87.27299868828402,43.66809019706868,36.08484485919075,25.24756431632238,88.63890037284231,5.936843710297063,241.77793420835692,rice
96.33812852282794,47.45377034024628,35.195075675206525,27.23420113688585,89.91751470157541,5.621569323861472,183.0274802924717,rice
58.35209539504749,33.35238432576635,20.73342853867086,24.627618135590765,73.2760905524361,6.711946313624721,134.41704489691972,maize
74.39270219631813,32.19472397355007,30.95918977947386,22.089396011039646,76.88714165479232,6.147123871176367,98.82411370217781,maize
20.42043552578171,31.337168665881894,38.645337678419445,31.65947166080464,80.56643671201068,6.51992180518787,104.20152984797261,mungbean
35.35815892045783,30.540152491630675,31.231890154243885,26.708137063062107,64.9422575778622,6.978225984309507,109.34964158218514,mungbean
27.231406022495182,28.063928450905944,25.959337306922173,22.46857027595733,59.19246348053109,6.832700680129783,87.03933035710662,kidneybeans
21.57447519278918,20.655401359586055,43.23456809359372,21.3443342736955,64.03161847913452,6.908845222769225,74.2681440455077,kidneybeans
37.05998988967444,38.46262339462506,22.44724776834098,20.8778823705816,55.15488381072976,6.777116247060517,57.119574295865085,kidneybeans
81.32812435165467,41.571569943100414,37.93846552403192,21.327157540430605,91.35081696523116,6.534197453705898,270.08800486636244,rice
42.9425312010684,30.249233380718053,39.45393670700712,20.684407092426262,76.92191954964758,6.179071517007295,66.22742703086546,kidneybeans
37.07578911293211,34.07074819153651,47.85666598682408,26.410861035821593,59.34958749963947,6.787977396676082,45.28442462577281,kidneybeans
21.569985719019886,35.656972359733146,36.91021621681121,32.99082145771955,72.71197588270066,6.849352757974223,134.53299756887267,mungbean
31.165197657406914,33.23334519258378,22.82447086746299,20.70877416839476,53.705407107666474,6.557286126230073,45.30968602265082,chickpea
68.37672111457657,31.363446187709872,20.51623813898974,19.216496602393406,79.26230223178348,6.8242943038425254,146.582216115322,maize
20.000921565361473,34.242740917612096,27.13192351972411,17.5448133161826,50.25794939579051,7.080598813522999,89.58055147981872,chickpea
21.210524805790993,28.22383035989172,22.60161339657894,15.22425889162055,57.20853654282972,7.567476502150473,69.63264838575496,chickpea
85.1663766060598,59.08102054517445,42.1234926890176,22.286428055034627,93.43401368811713,6.427192360686844,203.72440770492608,rice
29.80216671705901,26.992287976154444,31.92692994993552,27.74212889124147,60.6652091519421,7.602842777152394,112.5649912941453,mungbean
49.39866342074835,39.71201467905601,33.733572234482594,27.43614791982194,79.96389595326498,6.660543701316557,128.06993041716288,mungbean
76.76550657262959,34.30403744034475,20.242415492877864,20.170813118395873,79.51747509820107,7.202305667824485,145.95766443210334,maize
56.51203201631447,38.310890234544715,36.39221222636397,22.49744179229355,60.29826467193345,7.27807262370704,84.73745054147665,kidneybeans
34.27929717874655,39.04232423312089,25.592594145619238,27.493694366449567,66.37087906439078,6.306096582819901,63.35289387982458,kidneybeans
28.128280949490964,24.0450836104907,26.276536164488313,17.415006279928335,54.29825274072792,6.849701685736174,93.5486959718474,chickpea
51.85762246093909,42.18407699716182,39.36603069231567,21.5577326058017,66.41136036846733,6.131169752699829,70.18905414373206,kidneybeans
47.552792964362254,39.018571890050964,31.542451720766415,18.571211593005028,65.75098171717559,6.5020027665246,69.48518201834625,chickpea
45.57627934626501,23.96392772843336,37.48796063416661,28.525292413005175,78.06708936186217,6.978837946679283,140.59116712346474,mungbean
34.68177612219766,34.832829036720845,29.85138141506595,19.831808633136685,66.76460842163601,6.722807558134373,90.1856272368152,chickpea
48.584450510075186,26.534850840600818,27.088498975861096,20.056341534219587,68.82241625067347,7.752638866284623,37.179757380851285,chickpea
56.90580558414288,35.07115459916287,29.836519820547757,27.37132413956639,51.101388304492,6.712153509065477,66.90587154162668,kidneybeans
70.37921042869084,46.55037844212606,35.29055589309435,23.16176056310016,79.12094287223866,6.300711773292604,60.92642103096214,maize
22.501371613062787,38.57015503887557,31.59474229879544,31.67036857125354,82.78942218157631,7.018430253351184,112.1507311138084,mungbean
80.43983314633923,42.737712601376145,48.0003728369621,28.738900775625154,91.94826204340616,6.40077529065048,249.7555011819383,rice
54.78134687259919,25.419726239339095,48.43058531192839,22.187717084108797,59.78661520942795,7.134288351160171,71.50041132523253,kidneybeans
41.9900032166787,33.17322709879534,38.63109828618962,23.20981017299141,61.33210517810926,7.314060996468214,92.88705266088243,chickpea
39.6407905067564,29.62200746934714,25.767737554042757,23.09469549088601,79.24712818430704,6.616670125492273,75.57702214866686,kidneybeans
101.57368967662603,56.14880310328125,47.92182599846986,23.18003474971864,82.20103849055353,5.841902743812913,214.06616829393846,rice
33.58650081246535,38.91430216882049,33.536400872600936,28.015868698735517,64.70756312292767,6.955602569337649,59.3017409262675,mungbean
103.6965827544817,40.92900825439995,42.150897038028766,21.705241236872915,81.30103185970559,6.92332830588,294.8448049611839,rice
30.757353845746195,33.132621474157524,24.80797825787014,16.91592945734826,68.36478173350875,6.203607365899074,65.41705354144521,chickpea
40.178237666774216,29.365692097073882,32.823995845000674,26.45218575844664,72.35644228072503,6.348337036352015,72.42602885175627,kidneybeans
52.51130057319869,31.45803670735807,28.05746565265274,20.657614446431488,64.64768646112095,6.42150674836307,130.34827432968848,maize
26.614114429981093,23.2913211685867,28.126644619275357,34.26585383218381,77.7605453753103,7.128385437189378,101.72721697543105,mungbean
48.41272001325557,29.92517505764723,27.61035419739789,16.63035336931591,65.72411304522116,7.468887864151183,56.904852696689446,chickpea
99.19755338868494,52.00041096238607,35.833251574186065,26.949818861265427,97.2024479437841,6.669776483340025,155.94282380225357,rice
53.938870976250584,30.89766055027431,43.81805400355554,29.40992322574437,68.69631119204021,7.112440931177833,104.4077849632908,kidneybeans
37.334211507532544,37.322030907556695,25.78879043238976,19.67681212484877,62.387799387330034,6.822380951738982,59.924051786318756,chickpea
41.98869020653244,32.51492836927106,46.33248214587874,22.039946036093873,74.79393828476549,6.836533036778179,44.36882425707752,kidneybeans
94.0039543780729,43.01754738094388,30.659155731026708,20.91900377803838,66.66003826116396,7.004230432797286,149.41393612211675,maize
116.98774473114251,57.54678706761962,35.15883255430311,26.599840460341788,96.34444400402433,6.332801217399194,229.44758675340097,rice
91.18951921106473,49.101210229699774,36.42396565100453,18.014085946723256,72.72802740366814,6.076703072163151,75.76072203337219,maize
34.23600687867322,36.32113514228647,28.641345701332355,32.96390722619709,74.8853700405027,7.829893162253597,91.09425523501099,mungbean
100.10716092915446,41.02957502499979,35.572929284732226,29.082658859666537,84.79123781333945,5.717342308136835,223.41791404163445,rice
28.239201435078467,20.028302458028932,21.177951549459806,29.772838231769292,57.27061085410287,6.994966064256003,107.12797590396892,kidneybeans
32.97038679210042,20.62298185586782,25.191528985500984,15.33676403874464,67.58371545202496,6.486793366437061,69.01360187011056,chickpea
30.766462839665166,25.958948415856074,43.50161659987515,29.092526944369922,61.1069655705373,7.12691838656065,111.75962314915289,kidneybeans
26.127694038091892,32.53605260129688,27.174850210857773,34.95645176674349,72.0045878815472,7.22882840928442,106.58517874106718,mungbean
98.94905575874044,42.069861920867574,27.15628168227098,23.830357013914757,62.45841356930775,7.332988620398098,100.30839507798363,maize
56.70589111617734,46.62406820638647,38.763003504997805,28.082682112162782,52.071108107341246,6.502183562836018,65.0962499805725,kidneybeans
90.28350764750266,41.70708728793504,37.36542561026518,19.852570890330913,62.238392387954555,6.4046244172754845,55.70868560893149,maize
20.393102102791513,32.275477623754654,29.881378079062273,26.933775385188525,72.98736418281138,6.456141953956926,104.93016115558828,kidneybeans
37.35691796838063,38.226836324328175,31.081985607916522,26.744984863979553,69.46758388952898,7.764717297544618,114.42130159896179,mungbean
29.705912374564747,33.30111978013262,31.131568570043065,18.427309254279074,52.69152534208216,6.188837795320962,88.20628331785565,chickpea
43.88724351624106,25.438920788368975,33.84717844922116,17.640619846937188,68.78136958900583,7.272748563066749,52.71582601227395,chickpea
32.6145497306447,31.794413884820457,27.107719816901703,20.96965670965425,55.37094912324751,7.196271067944728,94.20366441470208,kidneybeans
55.62901952059685,44.073719549215916,30.813969532898206,18.868810231758967,64.83787656517678,6.018606054415972,96.87679654645058,maize
31.00165725781397,22.116100497130283,32.56413194186088,26.213719245486196,84.64835421562294,7.6710231120317935,89.02385495839951,mungbean
63.63120003667669,38.27098203050703,22.43772186673895,19.630344145812124,73.62235707929966,6.27215752154344,102.51633836670601,maize
25.453366016520857,23.136254106336114,36.54604299474492,15.419152167162576,58.383657518042426,6.336407311533036,91.55311509749319,chickpea
28.431492505006673,23.46992100710044,27.595030458386347,23.014457762229537,57.84187153809145,7.501539298422111,38.78404077594055,chickpea
54.921725880608136,25.06575390111185,21.609043745624923,27.17464990611912,64.26427145698202,7.273647029938014,70.67177128466071,kidneybeans
112.5930045498605,41.6022969276935,47.89633312121055,25.475923761537363,96.34595539924987,6.17847742677745,246.53665427947874,rice
39.62398211083621,37.7825584788002,31.57613509023881,21.323913243283876,53.12953432007201,6.947842440232206,80.14779783706692,chickpea
49.78496395045926,28.15788473560381,25.74805067690965,30.578791835778855,67.60768979552161,6.629686260680229,50.142834307917674,mungbean
33.92207821909282,46.86667222621655,48.99866662688322,24.43439102836044,59.62991136922693,6.789141019877313,95.02153650925878,kidneybeans
80.97939774489149,43.00402184796307,23.04049706257296,18.552146643996014,75.6152317213688,6.68970063565398,55.81637955054758,maize
98.20144235827568,48.18909221874484,34.44286470911812,22.800479658888264,77.3993831929537,6.195978515735194,129.0509794274885,maize
20.45332052643425,39.30030738908944,25.017860913822048,21.760262880525474,64.13259739757419,7.220014834158971,51.903517594955375,chickpea
23.867077552204968,34.399936052548924,22.023312392262063,31.231378537478253,68.90168247797862,7.6833709444488,73.36904488253636,mungbean
36.149958297671404,25.37707028764387,27.368978398331578,23.95346089153169,63.329260950536714,7.574774053504665,61.80417961473586,chickpea
32.20414402855171,26.56466211356679,29.07979822399398,22.624469586748685,52.520040557279884,6.3928384317440345,96.60113779641644,chickpea
35.55096390005962,21.4579690374331,32.536658088301344,27.531989070128102,80.09233629693256,7.7267331103492864,147.89473558546618,mungbean
90.60809470726902,44.87979286758167,49.46021109504891,23.930977246667602,97.84093110354226,6.446707938995894,269.2216955312473,rice
98.22627011142852,52.40265195603074,35.54762365962265,21.881211597237613,89.27396809879964,6.0300283420390794,237.5484167776308,rice
24.407657707513124,26.85290293045043,37.2931784371628,16.549253111434428,51.6547367123638,6.969075990160022,51.16936578949755,chickpea
54.38581381410426,25.064300173536925,45.61828646425559,20.132288129052938,65.35341369708442,7.1541638691323355,114.78364139942266,kidneybeans
109.75785170290708,40.67064869471559,41.39779369742633,27.624586857406904,97.53531273523498,6.013122623073861,273.1885957008019,rice
97.89670605283852,40.593194478912395,24.837865882257784,22.50543214039237,73.59240665470216,6.114358826960347,77.4703815047892,maize
26.180833199620757,33.186888253186964,35.31380394039324,22.58792408364524,59.49371392623249,6.130450530383899,64.25758270754004,kidneybeans
85.57975442608168,45.84289297070436,37.327236865873836,24.560699842170358,95.70351922786027,5.799510673237539,227.13516576204174,rice
42.34252194889767,23.36473158216984,23.798694873220402,29.607121713482755,67.15699655279852,6.871194471849719,114.52376445533316,mungbean
88.73015551460257,58.99922367900451,45.72690028831104,20.894110023122597,88.35161551569857,6.818677461343247,291.70980334371154,rice
20.019601722838985,37.41338068251035,35.8518962641827,21.27328935090678,65.00531527877685,6.304097134848984,62.08265162113028,chickpea
36.18985366709457,21.549672531109653,20.360580179178246,26.02332179534063,70.26246784243449,7.899789375573528,113.74024812092216,mungbean
39.52915235655634,36.490341395998584,28.35417133945952,25.730850910261502,66.84165962303643,7.970008194795225,109.62585752327021,mungbean
87.39417822102108,59.39169255529117,45.502656467222295,29.39498941564189,97.89654700855297,6.396849968216628,288.2811352534675,rice
50.55156322143236,38.323079963595234,29.626883032706473,18.17273049140751,65.19626417490069,7.140434734683202,63.7109705728999,maize
46.93893940543366,21.682553245187655,27.862078151188022,16.002455637228767,50.33184961265196,7.323437365287913,72.17146093766115,chickpea
46.65797841311458,26.58147558921456,26.29175266828133,30.12088576698664,83.51725469308079,6.571672047022108,85.22309750707453,mungbean
26.818500463265682,31.535474411187998,30.408768511327576,24.31807095107777,73.45339477786179,6.726259548245111,103.52115602127702,kidneybeans
25.253694203910598,33.45529228824933,24.41008526871294,17.182075345521724,67.4814354661037,6.49933790548046,48.427314256260786,chickpea
38.559416697615234,23.998527742465193,47.83237199226222,28.677020979192392,71.22861757221605,6.159320741382684,102.07018035757544,kidneybeans
59.401236730770805,37.107691373714786,35.675835689707945,22.98803862718815,60.104592270858255,7.141486140042141,53.53113549402391,maize
119.20130301141909,49.85236187985739,36.57503220575016,26.334008543167258,84.80291237556386,5.613794992162996,169.3319582865974,rice
101.48426167274191,51.736822360417584,44.908789483686604,24.316595462296796,82.55160605591128,5.925663858698087,204.46234445979525,rice
48.097106542125175,26.167042433523974,37.39082337718436,32.6409558657888,66.19531107267267,6.554511122474364,60.18472651423828,mungbean
94.75588703532682,42.733393643344144,32.27867169520124,18.59986836504621,70.36816043890408,6.225253501225563,123.74337687214856,maize
